2020-09-01,OPERATIONS,10,1521.219417,
2020-09-01,OPERATIONS,11,25,
2020-09-01,OPERATIONS,12,589.6223776,
2020-09-01,OPERATIONS,13,2135.841795,
2020-09-01,OPERATIONS,14,614.6223776,
2020-09-01,SERVICE-WARNING,10,1.107927,
2020-09-01,SERVICE-WARNING,11,null,
2020-09-01,SERVICE-WARNING,12,2.221001,
2020-09-01,SERVICE-WARNING,13,3.322583,
2020-09-01,SERVICE-WARNING,14,2.21735,
2020-09-01,PARCELPASS,10,null,
2020-09-01,PARCELPASS,11,873.215914,
2020-09-01,PARCELPASS,12,null,
2020-09-01,PARCELPASS,13,873.215914,
2020-09-01,PARCELPASS,14,873.215914,
2020-09-01,TELEMETRY,10,7845.006255,
2020-09-01,TELEMETRY,11,113.2966854,
2020-09-01,TELEMETRY,12,1478.566888,
2020-09-01,TELEMETRY,13,9436.869828,
2020-09-01,TELEMETRY,14,1591.863573,
2020-09-01,TELEMETRY-STREAMING,10,52.866771,
2020-09-01,TELEMETRY-STREAMING,11,null,
2020-09-01,TELEMETRY-STREAMING,12,129.198161,
2020-09-01,TELEMETRY-STREAMING,13,182.064932,
2020-09-01,TELEMETRY-STREAMING,14,129.198161,
2020-09-01,TIMS,10,29733.28599,
2020-09-01,TIMS,11,null,
2020-09-01,TIMS,12,420.0488616,
2020-09-01,TIMS,13,30153.33485,
2020-09-01,TIMS,14,420.0488616,
2020-09-01,TMNA-RND,10,712.1937642,
2020-09-01,TMNA-RND,11,null,
2020-09-01,TMNA-RND,12,null,
2020-09-01,TMNA-RND,13,712.1937642,
2020-09-01,TMNA-RND,14,null,
2020-09-01,TOYOFAX,10,0.776943,
2020-09-01,TOYOFAX,11,3.5205152,
2020-09-01,TOYOFAX,12,null,
2020-09-01,TOYOFAX,13,4.2974582,
2020-09-01,TOYOFAX,14,3.5205152,
2020-09-01,VIDEO,10,null,
2020-09-01,VIDEO,11,null,
2020-09-01,VIDEO,12,459.606219,
2020-09-01,VIDEO,13,459.606219,
2020-09-01,VIDEO,14,459.606219,
